instance_id,family,split,label,frequency_hz,period_days,amplitude_hz,phase_rad,coherence_days,slope_hz_per_day,center_day,width_days,frequency_index,amplitude_index,phase_index,noise_seed
damped_tau180_f09_a04_p10_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.748893571891069,,,,,9,4,10,319436
damped_tau180_f09_a04_p10_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,750.0,2.748893571891069,,,,,9,4,10,1319436
damped_tau180_f09_a04_p11_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.010692959690218,,,,,9,4,11,319437
damped_tau180_f09_a04_p11_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,750.0,3.010692959690218,,,,,9,4,11,1319437
damped_tau180_f09_a04_p12_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.272492347489368,,,,,9,4,12,319438
damped_tau180_f09_a04_p12_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,750.0,3.272492347489368,,,,,9,4,12,1319438
damped_tau180_f09_a04_p13_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.5342917352885173,,,,,9,4,13,319439
damped_tau180_f09_a04_p13_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,750.0,3.5342917352885173,,,,,9,4,13,1319439
damped_tau180_f09_a04_p14_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,3.796091123087667,,,,,9,4,14,319440
damped_tau180_f09_a04_p14_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,750.0,3.796091123087667,,,,,9,4,14,1319440
damped_tau180_f09_a04_p15_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.057890510886816,,,,,9,4,15,319441
damped_tau180_f09_a04_p15_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,750.0,4.057890510886816,,,,,9,4,15,1319441
damped_tau180_f09_a04_p16_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.319689898685966,,,,,9,4,16,319442
damped_tau180_f09_a04_p16_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,750.0,4.319689898685966,,,,,9,4,16,1319442
damped_tau180_f09_a04_p17_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.581489286485115,,,,,9,4,17,319443
damped_tau180_f09_a04_p17_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,750.0,4.581489286485115,,,,,9,4,17,1319443
damped_tau180_f09_a04_p18_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.843288674284264,,,,,9,4,18,319444
damped_tau180_f09_a04_p18_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,750.0,4.843288674284264,,,,,9,4,18,1319444
damped_tau180_f09_a04_p19_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.105088062083413,,,,,9,4,19,319445
damped_tau180_f09_a04_p19_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,750.0,5.105088062083413,,,,,9,4,19,1319445
damped_tau180_f09_a04_p20_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.3668874498825625,,,,,9,4,20,319446
damped_tau180_f09_a04_p20_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,750.0,5.3668874498825625,,,,,9,4,20,1319446
damped_tau180_f09_a04_p21_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.6286868376817125,,,,,9,4,21,319447
damped_tau180_f09_a04_p21_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,750.0,5.6286868376817125,,,,,9,4,21,1319447
damped_tau180_f09_a04_p22_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.8904862254808625,,,,,9,4,22,319448
damped_tau180_f09_a04_p22_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,750.0,5.8904862254808625,,,,,9,4,22,1319448
damped_tau180_f09_a04_p23_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,6.152285613280012,,,,,9,4,23,319449
damped_tau180_f09_a04_p23_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,750.0,6.152285613280012,,,,,9,4,23,1319449
damped_tau180_f09_a05_p00_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.1308996938995747,,,,,9,5,0,319526
damped_tau180_f09_a05_p00_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,0.1308996938995747,,,,,9,5,0,1319526
damped_tau180_f09_a05_p01_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.39269908169872414,,,,,9,5,1,319527
damped_tau180_f09_a05_p01_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,0.39269908169872414,,,,,9,5,1,1319527
damped_tau180_f09_a05_p02_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.6544984694978736,,,,,9,5,2,319528
damped_tau180_f09_a05_p02_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,0.6544984694978736,,,,,9,5,2,1319528
damped_tau180_f09_a05_p03_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.916297857297023,,,,,9,5,3,319529
damped_tau180_f09_a05_p03_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,0.916297857297023,,,,,9,5,3,1319529
damped_tau180_f09_a05_p04_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.1780972450961724,,,,,9,5,4,319530
damped_tau180_f09_a05_p04_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,1.1780972450961724,,,,,9,5,4,1319530
damped_tau180_f09_a05_p05_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.4398966328953218,,,,,9,5,5,319531
damped_tau180_f09_a05_p05_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,1.4398966328953218,,,,,9,5,5,1319531
damped_tau180_f09_a05_p06_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.7016960206944713,,,,,9,5,6,319532
damped_tau180_f09_a05_p06_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,1.7016960206944713,,,,,9,5,6,1319532
damped_tau180_f09_a05_p07_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.9634954084936205,,,,,9,5,7,319533
damped_tau180_f09_a05_p07_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,1.9634954084936205,,,,,9,5,7,1319533
damped_tau180_f09_a05_p08_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.2252947962927703,,,,,9,5,8,319534
damped_tau180_f09_a05_p08_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,2.2252947962927703,,,,,9,5,8,1319534
damped_tau180_f09_a05_p09_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.4870941840919194,,,,,9,5,9,319535
damped_tau180_f09_a05_p09_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,2.4870941840919194,,,,,9,5,9,1319535
damped_tau180_f09_a05_p10_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.748893571891069,,,,,9,5,10,319536
damped_tau180_f09_a05_p10_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,2.748893571891069,,,,,9,5,10,1319536
damped_tau180_f09_a05_p11_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.010692959690218,,,,,9,5,11,319537
damped_tau180_f09_a05_p11_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,3.010692959690218,,,,,9,5,11,1319537
damped_tau180_f09_a05_p12_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.272492347489368,,,,,9,5,12,319538
damped_tau180_f09_a05_p12_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,3.272492347489368,,,,,9,5,12,1319538
damped_tau180_f09_a05_p13_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.5342917352885173,,,,,9,5,13,319539
damped_tau180_f09_a05_p13_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1000.0,3.5342917352885173,,,,,9,5,13,1319539
damped_tau180_f09_a05_p14_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,3.796091123087667,,,,,9,5,14,319540
damped_tau180_f09_a05_p14_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1000.0,3.796091123087667,,,,,9,5,14,1319540
damped_tau180_f09_a05_p15_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.057890510886816,,,,,9,5,15,319541
damped_tau180_f09_a05_p15_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1000.0,4.057890510886816,,,,,9,5,15,1319541
damped_tau180_f09_a05_p16_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.319689898685966,,,,,9,5,16,319542
damped_tau180_f09_a05_p16_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1000.0,4.319689898685966,,,,,9,5,16,1319542
damped_tau180_f09_a05_p17_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.581489286485115,,,,,9,5,17,319543
damped_tau180_f09_a05_p17_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1000.0,4.581489286485115,,,,,9,5,17,1319543
damped_tau180_f09_a05_p18_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.843288674284264,,,,,9,5,18,319544
damped_tau180_f09_a05_p18_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1000.0,4.843288674284264,,,,,9,5,18,1319544
damped_tau180_f09_a05_p19_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.105088062083413,,,,,9,5,19,319545
damped_tau180_f09_a05_p19_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1000.0,5.105088062083413,,,,,9,5,19,1319545
damped_tau180_f09_a05_p20_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.3668874498825625,,,,,9,5,20,319546
damped_tau180_f09_a05_p20_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1000.0,5.3668874498825625,,,,,9,5,20,1319546
damped_tau180_f09_a05_p21_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.6286868376817125,,,,,9,5,21,319547
damped_tau180_f09_a05_p21_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1000.0,5.6286868376817125,,,,,9,5,21,1319547
damped_tau180_f09_a05_p22_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.8904862254808625,,,,,9,5,22,319548
damped_tau180_f09_a05_p22_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1000.0,5.8904862254808625,,,,,9,5,22,1319548
damped_tau180_f09_a05_p23_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,6.152285613280012,,,,,9,5,23,319549
damped_tau180_f09_a05_p23_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1000.0,6.152285613280012,,,,,9,5,23,1319549
damped_tau180_f09_a06_p00_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.1308996938995747,,,,,9,6,0,319626
damped_tau180_f09_a06_p00_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,0.1308996938995747,,,,,9,6,0,1319626
damped_tau180_f09_a06_p01_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.39269908169872414,,,,,9,6,1,319627
damped_tau180_f09_a06_p01_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,0.39269908169872414,,,,,9,6,1,1319627
damped_tau180_f09_a06_p02_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.6544984694978736,,,,,9,6,2,319628
damped_tau180_f09_a06_p02_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,0.6544984694978736,,,,,9,6,2,1319628
damped_tau180_f09_a06_p03_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.916297857297023,,,,,9,6,3,319629
damped_tau180_f09_a06_p03_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,0.916297857297023,,,,,9,6,3,1319629
damped_tau180_f09_a06_p04_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.1780972450961724,,,,,9,6,4,319630
damped_tau180_f09_a06_p04_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,1.1780972450961724,,,,,9,6,4,1319630
damped_tau180_f09_a06_p05_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.4398966328953218,,,,,9,6,5,319631
damped_tau180_f09_a06_p05_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,1.4398966328953218,,,,,9,6,5,1319631
damped_tau180_f09_a06_p06_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.7016960206944713,,,,,9,6,6,319632
damped_tau180_f09_a06_p06_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,1.7016960206944713,,,,,9,6,6,1319632
damped_tau180_f09_a06_p07_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.9634954084936205,,,,,9,6,7,319633
damped_tau180_f09_a06_p07_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,1.9634954084936205,,,,,9,6,7,1319633
damped_tau180_f09_a06_p08_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.2252947962927703,,,,,9,6,8,319634
damped_tau180_f09_a06_p08_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,2.2252947962927703,,,,,9,6,8,1319634
damped_tau180_f09_a06_p09_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.4870941840919194,,,,,9,6,9,319635
damped_tau180_f09_a06_p09_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,2.4870941840919194,,,,,9,6,9,1319635
damped_tau180_f09_a06_p10_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.748893571891069,,,,,9,6,10,319636
damped_tau180_f09_a06_p10_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,2.748893571891069,,,,,9,6,10,1319636
damped_tau180_f09_a06_p11_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.010692959690218,,,,,9,6,11,319637
damped_tau180_f09_a06_p11_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,3.010692959690218,,,,,9,6,11,1319637
damped_tau180_f09_a06_p12_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.272492347489368,,,,,9,6,12,319638
damped_tau180_f09_a06_p12_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,3.272492347489368,,,,,9,6,12,1319638
damped_tau180_f09_a06_p13_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.5342917352885173,,,,,9,6,13,319639
damped_tau180_f09_a06_p13_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,1500.0,3.5342917352885173,,,,,9,6,13,1319639
damped_tau180_f09_a06_p14_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,3.796091123087667,,,,,9,6,14,319640
damped_tau180_f09_a06_p14_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1500.0,3.796091123087667,,,,,9,6,14,1319640
damped_tau180_f09_a06_p15_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.057890510886816,,,,,9,6,15,319641
damped_tau180_f09_a06_p15_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1500.0,4.057890510886816,,,,,9,6,15,1319641
damped_tau180_f09_a06_p16_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.319689898685966,,,,,9,6,16,319642
damped_tau180_f09_a06_p16_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1500.0,4.319689898685966,,,,,9,6,16,1319642
damped_tau180_f09_a06_p17_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.581489286485115,,,,,9,6,17,319643
damped_tau180_f09_a06_p17_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1500.0,4.581489286485115,,,,,9,6,17,1319643
damped_tau180_f09_a06_p18_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.843288674284264,,,,,9,6,18,319644
damped_tau180_f09_a06_p18_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,1500.0,4.843288674284264,,,,,9,6,18,1319644
damped_tau180_f09_a06_p19_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.105088062083413,,,,,9,6,19,319645
damped_tau180_f09_a06_p19_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1500.0,5.105088062083413,,,,,9,6,19,1319645
damped_tau180_f09_a06_p20_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.3668874498825625,,,,,9,6,20,319646
damped_tau180_f09_a06_p20_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1500.0,5.3668874498825625,,,,,9,6,20,1319646
damped_tau180_f09_a06_p21_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.6286868376817125,,,,,9,6,21,319647
damped_tau180_f09_a06_p21_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1500.0,5.6286868376817125,,,,,9,6,21,1319647
damped_tau180_f09_a06_p22_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.8904862254808625,,,,,9,6,22,319648
damped_tau180_f09_a06_p22_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1500.0,5.8904862254808625,,,,,9,6,22,1319648
damped_tau180_f09_a06_p23_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,6.152285613280012,,,,,9,6,23,319649
damped_tau180_f09_a06_p23_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,1500.0,6.152285613280012,,,,,9,6,23,1319649
damped_tau180_f09_a07_p00_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.1308996938995747,,,,,9,7,0,319726
damped_tau180_f09_a07_p00_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,0.1308996938995747,,,,,9,7,0,1319726
damped_tau180_f09_a07_p01_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.39269908169872414,,,,,9,7,1,319727
damped_tau180_f09_a07_p01_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,0.39269908169872414,,,,,9,7,1,1319727
damped_tau180_f09_a07_p02_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.6544984694978736,,,,,9,7,2,319728
damped_tau180_f09_a07_p02_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,0.6544984694978736,,,,,9,7,2,1319728
damped_tau180_f09_a07_p03_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.916297857297023,,,,,9,7,3,319729
damped_tau180_f09_a07_p03_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,0.916297857297023,,,,,9,7,3,1319729
damped_tau180_f09_a07_p04_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.1780972450961724,,,,,9,7,4,319730
damped_tau180_f09_a07_p04_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,1.1780972450961724,,,,,9,7,4,1319730
damped_tau180_f09_a07_p05_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.4398966328953218,,,,,9,7,5,319731
damped_tau180_f09_a07_p05_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,1.4398966328953218,,,,,9,7,5,1319731
damped_tau180_f09_a07_p06_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.7016960206944713,,,,,9,7,6,319732
damped_tau180_f09_a07_p06_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,1.7016960206944713,,,,,9,7,6,1319732
damped_tau180_f09_a07_p07_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.9634954084936205,,,,,9,7,7,319733
damped_tau180_f09_a07_p07_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,1.9634954084936205,,,,,9,7,7,1319733
damped_tau180_f09_a07_p08_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.2252947962927703,,,,,9,7,8,319734
damped_tau180_f09_a07_p08_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,2.2252947962927703,,,,,9,7,8,1319734
damped_tau180_f09_a07_p09_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.4870941840919194,,,,,9,7,9,319735
damped_tau180_f09_a07_p09_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,2.4870941840919194,,,,,9,7,9,1319735
damped_tau180_f09_a07_p10_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,2.748893571891069,,,,,9,7,10,319736
damped_tau180_f09_a07_p10_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,2.748893571891069,,,,,9,7,10,1319736
damped_tau180_f09_a07_p11_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.010692959690218,,,,,9,7,11,319737
damped_tau180_f09_a07_p11_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,3.010692959690218,,,,,9,7,11,1319737
damped_tau180_f09_a07_p12_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.272492347489368,,,,,9,7,12,319738
damped_tau180_f09_a07_p12_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,3.272492347489368,,,,,9,7,12,1319738
damped_tau180_f09_a07_p13_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,3.5342917352885173,,,,,9,7,13,319739
damped_tau180_f09_a07_p13_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,2200.0,3.5342917352885173,,,,,9,7,13,1319739
damped_tau180_f09_a07_p14_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,3.796091123087667,,,,,9,7,14,319740
damped_tau180_f09_a07_p14_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,2200.0,3.796091123087667,,,,,9,7,14,1319740
damped_tau180_f09_a07_p15_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.057890510886816,,,,,9,7,15,319741
damped_tau180_f09_a07_p15_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,2200.0,4.057890510886816,,,,,9,7,15,1319741
damped_tau180_f09_a07_p16_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.319689898685966,,,,,9,7,16,319742
damped_tau180_f09_a07_p16_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,2200.0,4.319689898685966,,,,,9,7,16,1319742
damped_tau180_f09_a07_p17_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.581489286485115,,,,,9,7,17,319743
damped_tau180_f09_a07_p17_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,2200.0,4.581489286485115,,,,,9,7,17,1319743
damped_tau180_f09_a07_p18_y0,damped_sinusoid,validation,0,6.430041152263375e-08,180.0,0.0,4.843288674284264,,,,,9,7,18,319744
damped_tau180_f09_a07_p18_y1,damped_sinusoid,validation,1,6.430041152263375e-08,180.0,2200.0,4.843288674284264,,,,,9,7,18,1319744
damped_tau180_f09_a07_p19_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.105088062083413,,,,,9,7,19,319745
damped_tau180_f09_a07_p19_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,2200.0,5.105088062083413,,,,,9,7,19,1319745
damped_tau180_f09_a07_p20_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.3668874498825625,,,,,9,7,20,319746
damped_tau180_f09_a07_p20_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,2200.0,5.3668874498825625,,,,,9,7,20,1319746
damped_tau180_f09_a07_p21_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.6286868376817125,,,,,9,7,21,319747
damped_tau180_f09_a07_p21_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,2200.0,5.6286868376817125,,,,,9,7,21,1319747
damped_tau180_f09_a07_p22_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,5.8904862254808625,,,,,9,7,22,319748
damped_tau180_f09_a07_p22_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,2200.0,5.8904862254808625,,,,,9,7,22,1319748
damped_tau180_f09_a07_p23_y0,damped_sinusoid,test,0,6.430041152263375e-08,180.0,0.0,6.152285613280012,,,,,9,7,23,319749
damped_tau180_f09_a07_p23_y1,damped_sinusoid,test,1,6.430041152263375e-08,180.0,2200.0,6.152285613280012,,,,,9,7,23,1319749
damped_tau180_f09_a08_p00_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.1308996938995747,,,,,9,8,0,319826
damped_tau180_f09_a08_p00_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,3200.0,0.1308996938995747,,,,,9,8,0,1319826
damped_tau180_f09_a08_p01_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.39269908169872414,,,,,9,8,1,319827
damped_tau180_f09_a08_p01_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,3200.0,0.39269908169872414,,,,,9,8,1,1319827
damped_tau180_f09_a08_p02_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.6544984694978736,,,,,9,8,2,319828
damped_tau180_f09_a08_p02_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,3200.0,0.6544984694978736,,,,,9,8,2,1319828
damped_tau180_f09_a08_p03_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,0.916297857297023,,,,,9,8,3,319829
damped_tau180_f09_a08_p03_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,3200.0,0.916297857297023,,,,,9,8,3,1319829
damped_tau180_f09_a08_p04_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.1780972450961724,,,,,9,8,4,319830
damped_tau180_f09_a08_p04_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,3200.0,1.1780972450961724,,,,,9,8,4,1319830
damped_tau180_f09_a08_p05_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.4398966328953218,,,,,9,8,5,319831
damped_tau180_f09_a08_p05_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,3200.0,1.4398966328953218,,,,,9,8,5,1319831
damped_tau180_f09_a08_p06_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.7016960206944713,,,,,9,8,6,319832
damped_tau180_f09_a08_p06_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,3200.0,1.7016960206944713,,,,,9,8,6,1319832
damped_tau180_f09_a08_p07_y0,damped_sinusoid,train,0,6.430041152263375e-08,180.0,0.0,1.9634954084936205,,,,,9,8,7,319833
damped_tau180_f09_a08_p07_y1,damped_sinusoid,train,1,6.430041152263375e-08,180.0,3200.0,1.9634954084936205,,,,,9,8,7,1319833
