instance_id,family,split,label,frequency_hz,period_days,amplitude_hz,phase_rad,coherence_days,slope_hz_per_day,center_day,width_days,frequency_index,amplitude_index,phase_index,noise_seed,score_weighted_harmonic_regression,pred_frequency_hz_weighted_harmonic_regression,pred_amplitude_hz_weighted_harmonic_regression,score_generalized_lomb_scargle,pred_frequency_hz_generalized_lomb_scargle,pred_amplitude_hz_generalized_lomb_scargle,score_hierarchical_sinusoid_jitter,pred_frequency_hz_hierarchical_sinusoid_jitter,pred_amplitude_hz_hierarchical_sinusoid_jitter
pure_sinusoid_f05_a00_p01_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,0.39269908169872414,,,,,5,0,1,279044,87.49934308548552,9.232683065420291e-07,2071.131940658569,70.30960269945706,1.4593552086953837e-06,1960.0579559050504,3.996232733136953,1.2880532196885105e-06,1157.6195117680018
pure_sinusoid_f05_a00_p01_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,0.39269908169872414,,,,,5,0,1,1279044,56.22376830763656,1.185174606011406e-06,1659.6130768178368,40.549924941516934,7.192394787581052e-07,1385.3150640127828,3.121688852463997,1.1522353045038481e-07,1048.7008881991533
pure_sinusoid_f05_a00_p02_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,0.6544984694978736,,,,,5,0,2,279045,39.98662823480487,1.3427944653672858e-06,1398.185336799057,41.947698414254404,1.3427944653672858e-06,1421.3663758803316,6.026299023464496,6.433997502202948e-08,1528.495612901021
pure_sinusoid_f05_a00_p02_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,0.6544984694978736,,,,,5,0,2,1279045,32.02435648460228,4.945291574236076e-07,1428.508262295112,35.3198940556471,4.945291574236076e-07,1494.5341375645153,3.7072452040434882,5.374565656557718e-07,1031.9638049600624
pure_sinusoid_f05_a00_p03_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,0.916297857297023,,,,,5,0,3,279046,14.88991548652696,4.016180542053461e-07,932.597656093283,14.798124471761568,3.852454274621512e-07,860.1314388601751,3.21671699079684,3.852454274621512e-07,1001.5962653449252
pure_sinusoid_f05_a00_p03_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,0.916297857297023,,,,,5,0,3,1279046,57.93630288862508,1.0034122473143628e-06,1825.5229011654856,58.02574769030117,8.856297412221908e-07,1357.790801030224,4.603435021330707,2.1511822353802082e-07,1177.7128554269277
pure_sinusoid_f05_a00_p04_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,1.1780972450961724,,,,,5,0,4,279047,13.170259676157144,1.5860339613209675e-06,877.501957916086,19.479268889422414,1.5860339613209675e-06,969.6207347182693,1.5116868705621762,4.945291574236076e-07,839.0126096935078
pure_sinusoid_f05_a00_p04_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,1.1780972450961724,,,,,5,0,4,1279047,56.61075291509178,1.3998621708014991e-06,1865.9565168425786,64.72199205492015,2.540856527413631e-07,1974.7874874754432,4.284728893176457,2.437274292761193e-07,1206.3287208011457
pure_sinusoid_f05_a00_p05_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,1.4398966328953218,,,,,5,0,5,279048,25.243239714948402,3.544753359030973e-07,1579.7605458327823,22.662182732979517,1.2880532196885105e-06,1043.1478011376603,2.5258673466676633,1.0169836548099392e-07,1134.1741778061937
pure_sinusoid_f05_a00_p05_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,1.4398966328953218,,,,,5,0,5,1279048,86.4479489750479,6.089344962989648e-07,2081.047821667122,88.8807400525834,6.089344962989648e-07,2080.9710903802397,2.4561596574245605,9.755246277323869e-08,1182.890422276339
pure_sinusoid_f05_a00_p06_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,1.7016960206944713,,,,,5,0,6,279049,35.657785171313975,6.089344962989648e-07,1453.5580603932422,35.14922079190771,6.089344962989648e-07,1413.3302733981627,4.404647886014104,1.2355435917708677e-06,1130.1999971329253
pure_sinusoid_f05_a00_p06_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,1.7016960206944713,,,,,5,0,6,1279049,41.14383961140405,1.4593552086953837e-06,1576.5069278474057,61.575330241282956,1.4593552086953837e-06,1847.4816083370672,3.884046167990398,9.625064811945243e-07,1144.9054995435529
pure_sinusoid_f05_a00_p07_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,1.9634954084936205,,,,,5,0,7,279050,25.76217124871603,1.3998621708014991e-06,1152.865741605291,28.2441211693924,1.3998621708014991e-06,1178.209450623628,5.823778750410085,7.498065891901516e-07,1274.0789245041212
pure_sinusoid_f05_a00_p07_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,1.9634954084936205,,,,,5,0,7,1279050,67.95009920380636,1.0460564762233288e-06,1676.3476444545988,63.988349772185614,1.0460564762233288e-06,1642.5921425950278,3.6925405787873977,1.0460564762233288e-06,1063.166932208947
pure_sinusoid_f05_a00_p08_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,2.2252947962927703,,,,,5,0,8,279051,80.46601725549183,8.148932540837282e-07,1841.833781912475,77.95363670275304,8.148932540837282e-07,1845.5529146704973,3.0095762658507574,1.0460564762233288e-06,961.1786692936101
pure_sinusoid_f05_a00_p08_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,2.2252947962927703,,,,,5,0,8,1279051,52.27778735959319,8.148932540837282e-07,1896.639832718518,51.58306957833578,8.148932540837282e-07,1854.442565984246,3.1954150568627604,2.6488409253217433e-07,772.7191430926628
pure_sinusoid_f05_a00_p09_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,2.4870941840919194,,,,,5,0,9,279052,35.93210096465194,3.852454274621512e-07,1413.718934851973,36.93916204272628,3.852454274621512e-07,1325.395450889749,2.916885763283613,1.1368589955786729e-06,1042.8617984366151
pure_sinusoid_f05_a00_p09_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,2.4870941840919194,,,,,5,0,9,1279052,24.64295506676521,1.821269701727659e-07,1153.7978682841542,41.22820448433774,7.289673768172108e-08,1335.3958105948907,3.389446471362074,1.0460564762233288e-06,1016.1878513378671
pure_sinusoid_f05_a00_p10_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,2.748893571891069,,,,,5,0,10,279053,23.482217757135345,1.4593552086953837e-06,1077.092367264687,29.32861227934424,3.261628946289273e-07,1378.6684138308742,3.5000641605636034,3.1286632273599875e-07,926.7707509427136
pure_sinusoid_f05_a00_p10_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,2.748893571891069,,,,,5,0,10,1279053,23.766876784688975,1.0460564762233288e-06,1221.0816552015015,24.14107300009485,1.2355435917708677e-06,1038.6173301471233,3.6335395703121485,1.8986722272333157e-07,1174.02645175773
pure_sinusoid_f05_a00_p11_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,3.010692959690218,,,,,5,0,11,279054,49.31431902501075,6.617928147962146e-07,1743.6870126497636,53.07153575062955,6.617928147962146e-07,1687.5664905015387,2.5979360475184308,1.3054744691970442e-07,865.3061747741152
pure_sinusoid_f05_a00_p11_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,3.010692959690218,,,,,5,0,11,1279054,59.54149290660979,9.625064811945243e-07,1662.9790043210471,63.80271770471424,9.625064811945243e-07,1653.2835647418376,3.20128916852498,9.625064811945243e-07,1043.0726453574232
pure_sinusoid_f05_a00_p12_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,3.272492347489368,,,,,5,0,12,279055,31.33312889841511,3.6954025802986347e-07,1241.735240906934,45.51762779536185,2.878772515879006e-07,1500.0579430567277,3.512619122482757,7.192394787581052e-07,1056.7348422004768
pure_sinusoid_f05_a00_p12_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,3.272492347489368,,,,,5,0,12,1279055,28.166045037217827,1.185174606011406e-06,1297.920595296554,28.549283715531544,1.185174606011406e-06,1255.84149986417,5.43457049987504,1.185174606011406e-06,1327.3260714197083
pure_sinusoid_f05_a00_p13_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,3.5342917352885173,,,,,5,0,13,279056,35.7617129359069,5.841102706085012e-07,1647.4831861041066,37.02013762453029,3.0011180767116153e-07,1365.3430561040998,2.616092601418007,2.6488409253217433e-07,848.2373774940801
pure_sinusoid_f05_a00_p13_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,100.0,3.5342917352885173,,,,,5,0,13,1279056,49.84203874428209,1.5213766537651095e-06,1670.8341782044643,51.21773717957436,1.5213766537651095e-06,1677.3473884011746,3.2008334857784995,1.252254635120548e-07,937.2045996507791
pure_sinusoid_f05_a00_p14_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,3.796091123087667,,,,,5,0,14,279057,59.686286117626224,4.945291574236076e-07,1952.0933886563457,63.0495463286847,4.945291574236076e-07,1981.212472689251,5.456487536248545,5.155462564751437e-07,1337.9814513521321
pure_sinusoid_f05_a00_p14_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,100.0,3.796091123087667,,,,,5,0,14,1279057,34.443621442926656,1.2012043959353809e-07,1563.094975383067,42.086669133296624,1.1522353045038481e-07,1689.4878659820497,3.8623784944625505,1.1522353045038481e-07,1186.7772860215878
pure_sinusoid_f05_a00_p15_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,4.057890510886816,,,,,5,0,15,279058,46.78452661493671,1.3427944653672858e-06,1589.1705212474615,51.793398894945256,1.6534391534391535e-06,2130.606414991722,4.295204737210753,6.899184873301248e-07,1102.7102601955041
pure_sinusoid_f05_a00_p15_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,100.0,4.057890510886816,,,,,5,0,15,1279058,31.406082110168143,6.617928147962146e-07,1204.8012863025278,25.335512822819055,4.7436885530734877e-07,1093.4891883964906,3.292363048888408,6.617928147962146e-07,999.4593369728384
pure_sinusoid_f05_a00_p16_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,4.319689898685966,,,,,5,0,16,279059,24.64280845493414,4.945291574236076e-07,1249.0367556203753,19.980329624715637,4.945291574236076e-07,1119.9971174499947,2.683295862701911,2.878772515879006e-07,1031.616831336775
pure_sinusoid_f05_a00_p16_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,100.0,4.319689898685966,,,,,5,0,16,1279059,43.49025635146819,5.374565656557718e-07,1618.3419388794848,51.82317518176177,5.374565656557718e-07,1649.3108201949328,3.4797554441005616,4.945291574236076e-07,1085.7323895396175
pure_sinusoid_f05_a00_p17_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,4.581489286485115,,,,,5,0,17,279060,24.95019746090685,6.617928147962146e-07,1195.3774008763075,23.853749142239707,1.2355435917708677e-06,1062.157619125704,3.198574168523894,6.617928147962146e-07,1189.4282693201417
pure_sinusoid_f05_a00_p17_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,100.0,4.581489286485115,,,,,5,0,17,1279060,27.246796422577916,2.7614145749509915e-07,1403.7704403936955,31.631721164611832,2.7614145749509915e-07,1249.5412598475773,5.310235875587438,2.878772515879006e-07,1312.702089524143
pure_sinusoid_f05_a00_p18_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,4.843288674284264,,,,,5,0,18,279061,25.94645561066936,5.155462564751437e-07,1226.8591429898045,23.479056085527432,1.4593552086953837e-06,1043.31093121655,1.9165429501587283,1.5860339613209675e-06,907.6737874859016
pure_sinusoid_f05_a00_p18_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,100.0,4.843288674284264,,,,,5,0,18,1279061,29.862185544677942,1.090513051218472e-06,1377.9714448806901,30.973139705473983,8.856297412221908e-07,1074.919483510949,7.020720055906903,1.5860339613209675e-06,1719.0784975195352
pure_sinusoid_f05_a00_p19_y0,pure_sinusoid,test,0,3.858024691358025e-08,300.0,0.0,5.105088062083413,,,,,5,0,19,279062,26.982404338518904,4.186865046685988e-07,1120.528556335812,29.159184418751636,4.186865046685988e-07,1120.69611286025,3.3601752626337706,1.6534391534391535e-06,816.2326538131477
pure_sinusoid_f05_a00_p19_y1,pure_sinusoid,test,1,3.858024691358025e-08,300.0,100.0,5.105088062083413,,,,,5,0,19,1279062,17.763939754012085,1.6534391534391535e-06,990.982695965655,20.91347290796159,1.6534391534391535e-06,1060.4183813160344,1.5436217202953468,8.148932540837282e-07,889.7692816153368
pure_sinusoid_f05_a00_p20_y0,pure_sinusoid,test,0,3.858024691358025e-08,300.0,0.0,5.3668874498825625,,,,,5,0,20,279063,27.97466687597762,1.5860339613209675e-06,1253.0498712072267,25.570218491925033,3.544753359030973e-07,1124.453806609086,4.018991779003667,9.35755746723639e-08,1192.2230296304072
pure_sinusoid_f05_a00_p20_y1,pure_sinusoid,test,1,3.858024691358025e-08,300.0,100.0,5.3668874498825625,,,,,5,0,20,1279063,62.874569395542665,5.60298045691317e-07,1615.6366290774768,57.98854014301696,5.60298045691317e-07,1481.7490574674473,3.337957957887429,5.155462564751437e-07,1002.9617932077966
pure_sinusoid_f05_a00_p21_y0,pure_sinusoid,test,0,3.858024691358025e-08,300.0,0.0,5.6286868376817125,,,,,5,0,21,279064,44.773030721392274,7.498065891901516e-07,1635.700548924887,35.40316714962657,1.6534391534391535e-06,1302.9917898541028,3.018482883818727,8.495255745049013e-07,983.8277869598751
pure_sinusoid_f05_a00_p21_y1,pure_sinusoid,test,1,3.858024691358025e-08,300.0,100.0,5.6286868376817125,,,,,5,0,21,1279064,41.20018617911762,5.374565656557718e-07,1522.1626339552804,48.09979556683828,5.374565656557718e-07,1532.5110796784468,3.986535474213863,9.625064811945243e-07,1130.5397890324016
pure_sinusoid_f05_a00_p22_y0,pure_sinusoid,test,0,3.858024691358025e-08,300.0,0.0,5.8904862254808625,,,,,5,0,22,279065,64.51138624022032,1.2355435917708677e-06,1787.8258099656339,59.04451247759022,1.2355435917708677e-06,1619.0596067912136,3.117315944826796,1.2355435917708677e-06,931.6980742722055
pure_sinusoid_f05_a00_p22_y1,pure_sinusoid,test,1,3.858024691358025e-08,300.0,100.0,5.8904862254808625,,,,,5,0,22,1279065,30.604547463063938,4.186865046685988e-07,1378.5273230354242,38.878409783536995,2.7614145749509915e-07,1273.2548542707352,2.7455070274394586,1.2880532196885105e-06,808.8285129543642
pure_sinusoid_f05_a00_p23_y0,pure_sinusoid,test,0,3.858024691358025e-08,300.0,0.0,6.152285613280012,,,,,5,0,23,279066,28.544242075384034,1.4593552086953837e-06,1197.5094086665506,29.18867497486785,1.4593552086953837e-06,1142.6375447831583,3.315944740642742,9.755246277323869e-08,1363.2666637212906
pure_sinusoid_f05_a00_p23_y1,pure_sinusoid,test,1,3.858024691358025e-08,300.0,100.0,6.152285613280012,,,,,5,0,23,1279066,23.374171856207795,4.016180542053461e-07,1112.4737115133441,42.65047103388417,4.016180542053461e-07,1389.9645377441773,5.947091437874505,2.540856527413631e-07,1400.5197410451392
pure_sinusoid_f05_a01_p00_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,0.1308996938995747,,,,,5,1,0,279143,13.049875663168038,1.185174606011406e-06,833.7283227893708,10.77300380000682,9.35755746723639e-08,987.6895296956743,2.9413144539017715,1.6534391534391535e-06,760.6677632161831
pure_sinusoid_f05_a01_p00_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,0.1308996938995747,,,,,5,1,0,1279143,51.16358552073385,6.617928147962146e-07,1857.413588637481,67.97074070883792,6.617928147962146e-07,1966.4612228735568,3.250217399051053,6.617928147962146e-07,1159.8850244872594
pure_sinusoid_f05_a01_p01_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,0.39269908169872414,,,,,5,1,1,279144,111.10365782703559,6.089344962989648e-07,2460.089082907884,110.7435939576522,6.089344962989648e-07,2416.94190927987,5.731458174930765,5.841102706085012e-07,1414.35204308587
pure_sinusoid_f05_a01_p01_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,0.39269908169872414,,,,,5,1,1,1279144,47.666953157854124,2.878772515879006e-07,1691.1867957588292,50.26007034677227,2.878772515879006e-07,1521.4751824200578,2.9062345947422656,2.7614145749509915e-07,967.6466698444145
pure_sinusoid_f05_a01_p02_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,0.6544984694978736,,,,,5,1,2,279145,44.32953233127802,8.856297412221908e-07,1374.1213284241603,51.610699129849166,1.4593552086953837e-06,1701.3418903211245,3.5068831182435574,2.6488409253217433e-07,1160.5195553256933
pure_sinusoid_f05_a01_p02_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,0.6544984694978736,,,,,5,1,2,1279145,97.93472993475746,6.617928147962146e-07,2171.8382886228983,97.44226233752084,7.498065891901516e-07,2079.8738285590052,5.872574566040875,5.374565656557718e-07,1286.5855726924408
pure_sinusoid_f05_a01_p03_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,0.916297857297023,,,,,5,1,3,279146,46.06306365919838,4.5503042137685423e-07,1385.5382401960144,52.55688810945799,4.5503042137685423e-07,1447.8041676027997,2.8260335994291736,4.5503042137685423e-07,842.4871069351875
pure_sinusoid_f05_a01_p03_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,0.916297857297023,,,,,5,1,3,1279146,88.40848243175816,6.348137319971961e-07,2092.3781987322955,76.43650599944596,6.617928147962146e-07,1764.0194837555694,5.5323499104963645,3.261628946289273e-07,1328.3919471488005
pure_sinusoid_f05_a01_p04_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,1.1780972450961724,,,,,5,1,4,279147,39.09701196489027,1.3427944653672858e-06,1325.8145858993064,48.38182665426703,3.544753359030973e-07,1622.553946253976,6.770050603498834,5.155462564751437e-07,1493.2764713815448
pure_sinusoid_f05_a01_p04_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,1.1780972450961724,,,,,5,1,4,1279147,28.852804439481645,8.495255745049013e-07,1350.0090130471303,26.23178960482946,8.495255745049013e-07,1239.7939921727016,3.5829784302808214,3.400245603375082e-07,1362.1650393651764
pure_sinusoid_f05_a01_p05_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,1.4398966328953218,,,,,5,1,5,279148,30.586923682718748,1.4790933614546375e-07,1404.644190221837,37.92090412884838,1.4790933614546375e-07,1500.162979319627,4.895975612027794,1.4790933614546375e-07,1095.1857761996298
pure_sinusoid_f05_a01_p05_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,1.4398966328953218,,,,,5,1,5,1279148,90.67083968853734,5.155462564751437e-07,2228.3134740001287,62.37275245875287,4.945291574236076e-07,1951.2306580630282,3.6010049944758364,1.2355435917708677e-06,995.6985325354282
pure_sinusoid_f05_a01_p06_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,1.7016960206944713,,,,,5,1,6,279149,35.16627069344301,8.856297412221908e-07,1222.1300306495452,30.980356866805565,8.856297412221908e-07,995.0526877777188,3.98876668115998,5.012177908659471e-08,1867.6447628543317
pure_sinusoid_f05_a01_p06_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,1.7016960206944713,,,,,5,1,6,1279149,66.04041850174661,1.6534391534391535e-06,2714.5142085162183,69.63455834665322,1.6534391534391535e-06,2682.990248119045,4.848575969015087,1.6534391534391535e-06,1704.7118192552769
pure_sinusoid_f05_a01_p07_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,1.9634954084936205,,,,,5,1,7,279150,47.70061951234089,1.67580234123213e-07,1914.3657506283598,53.91384866434976,1.67580234123213e-07,1726.4014192381117,3.896134607186024,3.1286632273599875e-07,1075.56745497755
pure_sinusoid_f05_a01_p07_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,1.9634954084936205,,,,,5,1,7,1279150,16.735361260272455,8.148932540837282e-07,1153.6132970173155,15.158927364251213,8.148932540837282e-07,1074.6171895410403,2.532280883883857,8.148932540837282e-07,1091.158431928976
pure_sinusoid_f05_a01_p08_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,2.2252947962927703,,,,,5,1,8,279151,51.09485234971848,7.192394787581052e-07,1827.3475489428195,52.20194233299523,7.192394787581052e-07,1842.7734934795064,5.575322162049034,1.185174606011406e-06,1129.363727880705
pure_sinusoid_f05_a01_p08_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,2.2252947962927703,,,,,5,1,8,1279151,73.37264537175807,5.155462564751437e-07,1973.0174288799603,93.82269759294738,3.852454274621512e-07,2162.2138237187955,5.233308416096179,7.816727777008644e-07,1242.1364379750314
pure_sinusoid_f05_a01_p09_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,2.4870941840919194,,,,,5,1,9,279152,23.86189843293144,1.0034122473143628e-06,1479.5012432412614,39.973181912924986,1.0034122473143628e-06,1498.5491050789462,1.5438135828525077,1.0034122473143628e-06,821.4902721189661
pure_sinusoid_f05_a01_p09_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,2.4870941840919194,,,,,5,1,9,1279152,30.48510372915439,4.945291574236076e-07,1386.6685519590128,33.20269950417611,3.852454274621512e-07,1251.665687677442,3.3289982476241384,1.0034122473143628e-06,1171.340223837936
pure_sinusoid_f05_a01_p10_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,2.748893571891069,,,,,5,1,10,279153,27.17998295439031,5.60298045691317e-07,1205.7839957910796,21.777548671519725,5.60298045691317e-07,1041.671259086163,4.181192516335688,5.60298045691317e-07,1067.0020796042722
pure_sinusoid_f05_a01_p10_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,2.748893571891069,,,,,5,1,10,1279153,35.34825013360745,5.155462564751437e-07,1324.4961023607202,27.547827636095633,4.945291574236076e-07,1260.7995414983088,3.2132561589884823,5.155462564751437e-07,931.2196036136955
pure_sinusoid_f05_a01_p11_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,3.010692959690218,,,,,5,1,11,279154,21.550181739496054,6.617928147962146e-07,976.3368685913208,26.16784595648477,4.611848243033858e-08,1414.61172307058,3.13094314915881,4.186865046685988e-07,882.8086978217734
pure_sinusoid_f05_a01_p11_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,3.010692959690218,,,,,5,1,11,1279154,23.764008588775027,5.841102706085012e-07,1180.2405622103267,16.15815350000483,5.841102706085012e-07,1001.3705426478696,3.6212793596343467,5.841102706085012e-07,1030.4240263416605
pure_sinusoid_f05_a01_p12_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,3.272492347489368,,,,,5,1,12,279155,75.48648900447182,5.374565656557718e-07,2030.599189148113,68.46443372594646,5.374565656557718e-07,1659.4853407697522,5.005541674709502,2.2426057832948264e-07,1335.8693887516754
pure_sinusoid_f05_a01_p12_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,3.272492347489368,,,,,5,1,12,1279155,49.9012136645577,3.261628946289273e-07,2002.2135982415832,47.729922199831236,3.261628946289273e-07,1690.48346630066,6.17615627312756,3.261628946289273e-07,1698.3251581583731
pure_sinusoid_f05_a01_p13_y0,pure_sinusoid,train,0,3.858024691358025e-08,300.0,0.0,3.5342917352885173,,,,,5,1,13,279156,59.141314039675365,8.856297412221908e-07,2033.019666115908,63.11394254616634,8.856297412221908e-07,2122.0248413426602,6.524536234217159,8.856297412221908e-07,1575.8133635492334
pure_sinusoid_f05_a01_p13_y1,pure_sinusoid,train,1,3.858024691358025e-08,300.0,200.0,3.5342917352885173,,,,,5,1,13,1279156,67.76373071068991,4.7436885530734877e-07,1799.1454153563186,62.38368621870379,4.7436885530734877e-07,1723.1775234444126,6.696326846971484,4.7436885530734877e-07,1546.1413091252211
pure_sinusoid_f05_a01_p14_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,3.796091123087667,,,,,5,1,14,279157,20.377862599475137,4.3648035081107047e-07,1000.7964229257866,18.52201982916054,4.3648035081107047e-07,933.2727201803815,3.538492704924746,1.0460564762233288e-06,1031.098364037264
pure_sinusoid_f05_a01_p14_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,200.0,3.796091123087667,,,,,5,1,14,1279157,39.20068526953527,4.016180542053461e-07,1496.5180370633962,61.70329428641159,1.747022618677377e-07,1942.2582029173566,2.6847224422890115,3.852454274621512e-07,913.533665090902
pure_sinusoid_f05_a01_p15_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,4.057890510886816,,,,,5,1,15,279158,72.8115020660949,1.5213766537651095e-06,2075.8484103223864,58.584552411242726,1.5213766537651095e-06,1801.9274148687532,7.870905978459241,1.5213766537651095e-06,1670.2479453114922
pure_sinusoid_f05_a01_p15_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,200.0,4.057890510886816,,,,,5,1,15,1279158,70.25122561679095,1.5860339613209675e-06,2426.9233595230976,70.79175449394478,1.5860339613209675e-06,2078.8518158113725,4.3804609107539925,1.5860339613209675e-06,1496.0083106133573
pure_sinusoid_f05_a01_p16_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,4.319689898685966,,,,,5,1,16,279159,65.57949806607145,1.3427944653672858e-06,1956.0295365545428,64.93096850319817,1.3427944653672858e-06,1829.3239948356734,4.826099143603999,1.3427944653672858e-06,1198.486064256546
pure_sinusoid_f05_a01_p16_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,200.0,4.319689898685966,,,,,5,1,16,1279159,37.09447820000116,1.090513051218472e-06,1482.8630089325245,33.8725388854983,1.090513051218472e-06,1379.5756231160972,4.132736634986035,1.5860339613209675e-06,1400.7026700587485
pure_sinusoid_f05_a01_p17_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,4.581489286485115,,,,,5,1,17,279160,78.40716030183584,9.625064811945243e-07,1888.4299266688695,78.76126337279784,9.625064811945243e-07,1839.9420991475142,5.503136690071351,9.625064811945243e-07,1163.8199634345617
pure_sinusoid_f05_a01_p17_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,200.0,4.581489286485115,,,,,5,1,17,1279160,37.359132666295096,1.185174606011406e-06,1353.7075985820804,43.53570564502246,1.185174606011406e-06,1381.6013937995385,3.0256434459382646,1.0034122473143628e-06,1154.120933893775
pure_sinusoid_f05_a01_p18_y0,pure_sinusoid,validation,0,3.858024691358025e-08,300.0,0.0,4.843288674284264,,,,,5,1,18,279161,30.61737100298788,4.945291574236076e-07,1377.2917699436111,36.75349354841359,2.7614145749509915e-07,1220.5997939834795,2.8114880652481773,3.1286632273599875e-07,771.6104320241111
pure_sinusoid_f05_a01_p18_y1,pure_sinusoid,validation,1,3.858024691358025e-08,300.0,200.0,4.843288674284264,,,,,5,1,18,1279161,14.773046123442796,7.192394787581052e-07,961.8735687592555,17.731710849912503,1.0460564762233288e-06,865.7613161155859,3.0985192250613043,8.148932540837282e-07,895.2297401916727
pure_sinusoid_f05_a01_p19_y0,pure_sinusoid,test,0,3.858024691358025e-08,300.0,0.0,5.105088062083413,,,,,5,1,19,279162,36.81689626593146,5.841102706085012e-07,1587.2649609268428,39.75872879524283,1.0169836548099392e-07,2097.907403415479,2.201987629256138,1.3998621708014991e-06,996.5365284021832
